url,Title,Manufacturer,Model_Name,Screen_Size,Resolution,CPU,RAM,RAM_type,Storage,Storage_type,GPU,GPU_RAM,Size,Weight,Score,Battery_life,Price
https://www.zoomit.ir/product/lenovo-thinkbook-15-core-i5-1135g7-mx450-16gb-1512gb/,لپ تاپ ThinkBook 15 لنوو - Core i5-1135G7 MX450 16GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,16 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX450,2 گیگابایت,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,8,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 30,000,000 "
https://www.zoomit.ir/product/asus-rog-strix-g15-g513rw-ryzen-7-6800h-rtx-3070ti-16gb-1tb/,لپ تاپ ROG Strix G15 G513RW ایسوس - Ryzen 7 6800H RTX 3070Ti 16GB 1TB, ROG Strix G15 G513RW 2K,ASUS,15.6 اینچ,QHD - 2560×1440,AMD Ryzen 7 6800H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3070 Ti,8 گیگابایت,26.8 × 262 × 360 میلی‌متر,2.2 کیلوگرم,8,باتری با ظرفیت 90 وات‌ساعت," 71,199,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1135g7-mx350-12gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1135G7 MX350 12GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,12 گیگابایت,DDR4-3200,1 ترابایت,HDD,انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 24,499,000 "
https://www.zoomit.ir/product/msi-katana-15-b12vgk-core-i7-12650h-rtx-4070-16gb-1tb/,لپ تاپ Katana 15 B12VGK ام اس آی - Core i7-12650H RTX 4070 16GB 1TB, Katana 15 B12VGK,MSI,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,16 گیگابایت,DDR5-4800,1 ترابایت,SSD,انویدیا GeForce RTX 4070,8 گیگابایت از نوع GDDR6,24.9 × 259 × 359 میلی‌متر,2.25 کیلوگرم,8,باتری 3 سلولی با ظرفیت 53.5 وات‌ساعت," 80,700,000 "
https://www.zoomit.ir/product/msi-raider-ge78hx-13vh-core-i9-13950hx-rtx-4080-32gb-2tb/,لپ تاپ Raider GE78HX 13VH ام اس آی - Core i9-13950HX RTX 4080 32GB 2TB, Raider GE78HX 13VH,MSI,17 اینچ,QHD - 2560×1600,اینتل Core i9-13950HX,32 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 4080,12 گیگابایت از نوع GDDR6 و 256Bit,23 × 298 × 380 میلی‌متر,3.1 کیلوگرم,8,باتری 4 سلولی لیتیوم پلیمری با ظرفیت 99.9 وات‌ساعت," 182,900,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ea-core-i3-1115g4-uhd-12gb-512gb/,لپ تاپ VivoBook R565EA ایسوس - Core i3-1115G4 UHD 12GB 512GB, VivoBook R565EA,ASUS,15.6 اینچ,HD - 1366×768,اینتل Core i3-1115G4,12 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 235 × 360 میلی‌متر,1.8 کیلوگرم,9,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 16,800,000 "
https://www.zoomit.ir/product/lenovo-legion-5-core-i7-11800h-rtx-3060-32gb-2tb/,لپ تاپ Legion 5 لنوو - Core i7-11800H RTX 3060 32GB 2TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,32 گیگابایت,DDR4-3200,2 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,25.7 × 260 × 362 میلی‌متر,2.4 کیلوگرم,7,باتری 4 سلولی با ظرفیت 60 وات‌ساعت," 58,799,000 "
https://www.zoomit.ir/product/asus-rog-strix-g15-g513rw-ryzen-9-6900hx-rtx-3070ti-32gb-1tb/,لپ تاپ ROG Strix G15 G513RW ایسوس - Ryzen 9 6900HX RTX 3070Ti 32GB 1TB, ROG Strix G15 G513RW 2K,ASUS,15.6 اینچ,QHD - 2560×1440,AMD Ryzen 9 6900HX,32 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3070 Ti,8 گیگابایت,26.8 × 262 × 360 میلی‌متر,2.2 کیلوگرم,7,باتری با ظرفیت 90 وات‌ساعت," 77,199,000 "
https://www.zoomit.ir/product/lenovo-thinkpad-e15-core-i7-1235u-mx550-16gb-1tb/,لپ تاپ ThinkPad E15 لنوو - Core i7-1235U MX550 16GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,18.9 × 240 × 365 میلی‌متر,1.7 کیلوگرم,8,باتری با ظرفیت 57 وات‌ساعت," 18,650,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ea-core-i3-1115g4-uhd-12gb-256gb/,لپ تاپ VivoBook R565EA ایسوس - Core i3-1115G4 UHD 12GB 256GB FHD, VivoBook R565EA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 235 × 360 میلی‌متر,1.7 کیلوگرم,8,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 16,100,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f17-fx706hm-core-i5-11400h-rtx-3060-16gb-512gb/,لپ تاپ TUF Gaming F17 FX706HM ایسوس - Core i5-11400H RTX 3060 16GB 512GB, TUF Gaming F17 FX706HM,ASUS,17.3 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,16 گیگابایت,DDR4-3200,512 گیگابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6 و 192 بیت,24.8 × 269 × 399 میلی‌متر,2.6 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 48,100,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1115g4-uhd-graphics-xe-12gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1115G4 UHD Graphics Xe 12GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,1 ترابایت,HDD,,فاقد حافظه‌ی گرافیکی اختصاصی,19.9 × 253 × 362.2 میلی‌متر,1.75 کیلوگرم,6,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 15,700,000 "
https://www.zoomit.ir/product/acer-aspire-3-a315-core-i3-1115g4-mx350-8gb-1256gb/,لپ تاپ اسپایر 3 A315 ایسر - Core i3-1115G4 MX350 8GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت,20 × 260 × 380 میلی‌متر,2.1 کیلوگرم,8,باتری 3 سلولی با ظرفیت 36 وات‌ساعت," 19,800,000 "
https://www.zoomit.ir/product/asus-tuf-dash-f15-fx517zr-core-i7-12650h-rtx-3070-64gb-2tb/,لپ تاپ TUF Dash F15 FX517ZR ایسوس - Core i7-12650H RTX 3070 64GB 2TB, TUF Dash F15 FX517ZR,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,64 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 3070,8 گیگابایت از نوع GDDR6,19.9 × 251 × 354 میلی‌متر,2.0 کیلوگرم,7,باتری 4 سلولی با ظرفیت 76 وات‌ساعت," 76,825,000 "
https://www.zoomit.ir/product/asus-zenbook-14x-oled-q410va-core-i5-13500h-iris-xe-8gb-512gb/,لپ تاپ Zenbook 14X OLED Q410VA ایسوس - Core i5-13500H Iris Xe 8GB 512GB, Zenbook 14X OLED Q410VA,ASUS,14.5 اینچ,1800×2880,اینتل Core i5-13500H,8 گیگابایت,LPDDR5,512 گیگابایت,SSD,,,16.9 × 225.6 × 321.8 میلی‌متر,1.56 کیلوگرم,7,باتری 3 سلولی با ظرفیت 70 وات‌ساعت," 37,490,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-16x-n7600pc-core-i5-11300h-rtx-3050-8gb-512gb/,لپ تاپ VivoBook Pro 16X N7600PC ایسوس - Core i5-11300H RTX 3050 8GB 512GB, VivoBook Pro 16X OLED N7600PC,ASUS,16 اینچ,1600×2560 - WQXGA,اینتل Core i5-11300H,8 گیگابایت,DDR4-3200,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128 بیت,18.9 × 259 × 360.5 میلی‌متر,1.95 کیلوگرم,6,باتری 6 سلولی با ظرفیت 96 وات‌ساعت," 35,500,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1115g4-mx350-4gb-512gb/,لپ تاپ V15 G2 لنوو - Core i3-1115G4 MX350 4GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,4 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 15,399,000 "
https://www.zoomit.ir/product/msi-summit-e13-flip-evo-a12mt-core-i7-1280p-iris-xe-16gb-1tb/,لپ تاپ Summit E13 Flip Evo A12MT ام اس آی - Core i7-1280P Iris Xe 16GB 1TB, Summit E13 Flip Evo A12MT,MSI,13.4 اینچ,1200×1920 - WUXGA,اینتل Core i7-1280P,16 گیگابایت,LPDDR4x,1 ترابایت,SSD,,,14.9 × 222.25 × 300.2 میلی‌متر,1.35 کیلوگرم,5,باتری 4 سلولی با ظرفیت 70 وات‌ساعت," 91,950,000 "
https://www.zoomit.ir/product/asus-rog-strix-g16-g614jv-rcore-i7-13650hx-rtx-4060-32gb-1tb/,لپ تاپ ROG Strix G16 G614JV ایسوس - Core i7-13650HX RTX 4060 32GB 1TB, ROG Strix G16 G614JV,ASUS,16 اینچ,1200×1920 - WUXGA,اینتل Core i7-13650HX,32 گیگابایت,DDR5-4800,1 ترابایت,SSD,انویدیا GeForce RTX 4060,8 گیگابایت از نوع GDDR6,22.6 × 264 × 354 میلی‌متر,2.5 کیلوگرم,6,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 75,450,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-celeron-n4020-uhd-600-4gb-1512gb-fhd/,لپ تاپ IdeaPad 3 لنوو - Celeron N4020 UHD 600 4GB 1512GB FHD,,,15.6 اینچ,1080×1920 - FHD,اینتل Celeron N4020,4 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 13,590,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx507zr-core-i7-12700h-rtx-3070-16gb-512gb/,لپ تاپ TUF Gaming F15 FX507ZR ایسوس - Core i7-12700H RTX 3070 16GB 512GB, TUF Gaming F15 FX507ZR,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12700H,16 گیگابایت,DDR5,512 گیگابایت,SSD,انویدیا GeForce RTX 3070,8 گیگابایت از نوع GDDR6,22.4 × 251 × 354 میلی‌متر,2.2 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 94,500,000 "
https://www.zoomit.ir/product/dell-vostro-3520-core-i7-1255u-mx550-32gb-1tb/,لپ تاپ Vostro 3520 دل - Core i7-1255U MX550 32GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,32 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,19.9 × 249 × 363.9 میلی‌متر,1.66 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 43,500,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i5-1135g7-mx450-16gb-1256gb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i5-1135G7 MX450 16GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,16 گیگابایت,DDR4,1256 ترابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (HDD و SSD),انویدیا GeForce MX450,2 گیگابایت,18.9 × 235 × 357 میلی‌متر,1.8 کیلوگرم,6,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 29,500,000 "
https://www.zoomit.ir/product/lenovo-v15-ryzen-5-5500u-vega-7-12gb-1256gb/,لپ تاپ V15 لنوو - Ryzen 5 5500U Vega 7 12GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 5 5500U,12 گیگابایت,DDR4-3200,1 ترابایت HDD و 256 گیگابایت SSD,هیبریدی (SSD و HDD),,,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 22,990,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1235u-iris-xe-16gb-512gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1235U Iris Xe 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,16 گیگابایت,DDR4-3200,512 گیگابایت,SSD,,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 24,500,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ea-core-i3-1115g4-uhd-8gb-256gb/,لپ تاپ VivoBook R565EA ایسوس - Core i3-1115G4 UHD 8GB 256GB, VivoBook R565EA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 235 × 359 میلی‌متر,1.7 کیلوگرم,8,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 15,800,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1155g7-mx350-8gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1155G7 MX350 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1155G7,8 گیگابایت,DDR4-3200,1 ترابایت,HDD,انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 24,450,000 "
https://www.zoomit.ir/product/rog-strix-g18-g814ji-core-i9-13980hx-rtx-4070-32gb-1tb/,لپ تاپ ROG Strix G18 G814JI ایسوس - Core i9-13980HX RTX 4070 32GB 1TB, ROG Strix G18 G814JI,ASUS,18 اینچ,QHD - 2560×1600,اینتل Core i9-13980HX,32 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 4070,8 گیگابایت از نوع GDDR6 و 128Bit,30.8 × 294 × 399 میلی‌متر,3.0 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 148,000,000 "
https://www.zoomit.ir/product/acer-aspire-3-a315-core-i3-1115g4-mx350-4gb-1tb/,لپ تاپ اسپایر 3 A315 ایسر - Core i3-1115G4 MX350 4GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,4 گیگابایت,DDR4,1 ترابایت,HDD,انویدیا GeForce MX350,2 گیگابایت,20 × 260 × 380 میلی‌متر,2.1 کیلوگرم,8,باتری 3 سلولی با ظرفیت 36 وات‌ساعت," 14,650,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i3-1115g4-uhd-8gb-1tb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i3-1115G4 UHD 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4-3200,1 ترابایت,HDD,,6 مگابایت از نوع SmartCache,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 17,150,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ep-core-i7-1165g7-mx330-8gb-512gb/,لپ تاپ VivoBook R565EP ایسوس - Core i7-1165G7 MX330 8GB 512GB, VivoBook R565EP,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1165G7,8 گیگابایت,DDR4-2666,512 گیگابایت,SSD,انویدیا GeForce MX330,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 234.9 × 360.2 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 32,400,000 "
https://www.zoomit.ir/product/msi-raider-ge78hx-13vg-core-i9-13950hx-rtx-4070-32gb-2tb/,لپ تاپ Raider GE78HX 13VG ام اس آی - Core i9-13950HX RTX 4070 32GB 2TB, Raider GE78HX 13VG,MSI,17 اینچ,1600×2560 - WQXGA,اینتل Core i9-13950HX,32 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 4070,8 گیگابایت از نوع GDDR6 و 128Bit,23 × 298 × 380 میلی‌متر,3.1 کیلوگرم,8,باتری 4 سلولی لیتیوم پلیمری با ظرفیت 99 وات‌ساعت," 152,800,000 "
https://www.zoomit.ir/product/microsoft-surface-go-2-core-m-uhd-615-4gb-64gb/,لپ تاپ سرفیس گو 2 مایکروسافت - Core m-8100Y UHD 615 4GB 64GB,,,10.5 اینچ,1080×1920 - FHD,اینتل Core m3-8100Y,4 گیگابایت,,64 گیگابایت,,,,8.4 × 175.2 × 245.1 میلی‌متر,0.5 کیلوگرم,7,باتری با ظرفیت 26.12 وات‌ساعت," 17,400,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1115g4-mx350-12gb-1256gb/,لپ تاپ V15 G2 لنوو - Core i3-1115G4 MX350 12GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت,19.9 × 251.5 × 362.2 میلی‌متر,1.85 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 20,300,000 "
https://www.zoomit.ir/product/hp-elitebook-840-g8-core-i5-1145g7-iris-xe-8gb-512gb/,لپ تاپ الیت بوک 840 G8 اچ پی - Core i5-1145G7 Iris Xe 8GB 512GB, EliteBook 840 G8,HP,14 اینچ,1080×1920 - FHD,اینتل Core i5-1145G7,8 گیگابایت,DDR4,512 گیگابایت,SSD,,,17 × 214 × 323 میلی‌متر,1.35 کیلوگرم,8,باتری 3 سلولی با ظرفیت 53 وات‌ساعت," 44,699,000 "
https://www.zoomit.ir/product/microsoft-surface-go-2-core-m3-hd-615-8gb-128gb/,لپ تاپ سرفیس گو 2 مایکروسافت - Core m3 HD 615 8GB 128GB,,,10.5 اینچ,1280×1920,اینتل Core m3 8100Y,8 گیگابایت,DDR3-1866,128 گیگابایت,SSD,,,8.30 × 175 × 245 میلی‌متر,0.544 کیلوگرم,7,باتری با ظرفیت 26.12 وات‌ساعت," 25,900,000 "
https://www.zoomit.ir/product/msi-modern-15-b12m-core-i5-1235u-iris-xe-8gb-512gb/,لپ تاپ Modern 15 B12M ام اس آی - Core i5-1235U Iris Xe 8GB 512GB, Modern 15 B12M,MSI,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,8 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 241 × 359 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 39.3 وات‌ساعت," 30,098,000 "
https://www.zoomit.ir/product/msi-katana-gf66-12ud-core-i5-12500h-rtx-3050-16gb-512gb/,لپ تاپ Katana GF66 12UC ام اس آی - Core i5-12500H RTX 3050 16GB 512GB, Katana GF66 12UC,MSI,15.6 اینچ,1080×1920 - FHD,Core i5-12500H,16 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,24.9 × 259 × 359 میلی‌متر,2.25 کیلوگرم,8,باتری 3 سلولی با ظرفیت 53.5 وات‌ساعت,
https://www.zoomit.ir/product/acer-aspire-a715-51g-580p-core-i5-1240p-rtx-3050-16gb-512gb/,لپ تاپ اسپایر A715-51G-580P ایسر - Core i5-1240P RTX 3050 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1240P,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128Bit,19.9 × 237.4 × 362.3 میلی‌متر,2.1 کیلوگرم,7,باتری 3 سلولی با ظرفیت 50 وات‌ساعت," 36,990,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ep-core-i7-1135g7-mx330-12gb-512gb/,لپ تاپ VivoBook R565EP ایسوس - Core i5-1135G7 MX330 12GB 512GB, VivoBook R565EP,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,12 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX330,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 234.9 × 360.2 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 26,700,000 "
